country_name,country_code,indicator_name,indicator_code,value,year
Nepal,NPL,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.560715727,2001
Nepal,NPL,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.828511929,2010
Nepal,NPL,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.112007689,1962
Nepal,NPL,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,0.356304294,1985
Nepal,NPL,Population growth (annual %),SP.POP.GROW,1.865985259,1967
Nepal,NPL,Population growth (annual %),SP.POP.GROW,1.340438073,2004
Nepal,NPL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,54.4317938,2016
Nepal,NPL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,2015
Nepal,NPL,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,14.1,2003
Nepal,NPL,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,1.2,2008
Nepal,NPL,"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,5.8,1976
Nepal,NPL,"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,10.6,1993
Nepal,NPL,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,41.6,2011
Nepal,NPL,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,29.6,2011
Nepal,NPL,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,9.9,2016
Nepal,NPL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,117.1950378,2015
Nepal,NPL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,125.3845215,2017
Nepal,NPL,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.3,2018
Nepal,NPL,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.3,2019
Nepal,NPL,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,7.1,1999
Nepal,NPL,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,11.9,1997
Nepal,NPL,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,1.668395281,2014
Nepal,NPL,"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.605360031,2006
Nepal,NPL,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.876751319,1968
Nepal,NPL,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.946881788,1975
Nepal,NPL,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.502143631,1998
Nepal,NPL,"School enrollment, primary (% gross)",SE.PRM.ENRR,114.5092697,2005
Nepal,NPL,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,136.1723785,1994
Nepal,NPL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,18.55105019,1981
Nepal,NPL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,38.98186874,1994
Nepal,NPL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,76.77661896,2017
Nepal,NPL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2.288800001,2000
Nepal,NPL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,8.562419891,2008
Nepal,NPL,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,7.7,2006
Nepal,NPL,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.6,2012
Nepal,NPL,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.7,2013
Nepal,NPL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,26.584777,1964
Nepal,NPL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,51.3142438,1990
Nepal,NPL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,73.8953948,2011
Nepal,NPL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.117778,2018
Nepal,NPL,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,21.4,2001
Nepal,NPL,Urban population growth (annual %),SP.URB.GROW,2.946944314,1966
Netherlands,NLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.323,1985
Netherlands,NLD,"Age at first marriage, female",SP.DYN.SMAM.FE,25.2,1985
Netherlands,NLD,Age dependency ratio (% of working-age population),SP.POP.DPND,45.39325618,1986
Netherlands,NLD,Age dependency ratio (% of working-age population),SP.POP.DPND,55.60927671,2020
Netherlands,NLD,"Age dependency ratio, old",SP.POP.DPND.OL,20.36232481,2002
Netherlands,NLD,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,4.913169168,2015
Netherlands,NLD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.6,1991
Netherlands,NLD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.8,2019
Netherlands,NLD,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,69.62947845,2001
Netherlands,NLD,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,67.31575012,2011
Netherlands,NLD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,6.17801666,2008
Netherlands,NLD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,7.12333632,2013
Netherlands,NLD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,6.71774817,2015
Netherlands,NLD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,32.7391777,2010
Netherlands,NLD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,35.4706955,2017
Netherlands,NLD,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,1.35409355,2018
Netherlands,NLD,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.789915025,2020
Netherlands,NLD,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,0.773136675,2020
Netherlands,NLD,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.08,1995
Netherlands,NLD,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.07,2001
Netherlands,NLD,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,5.5,2014
Netherlands,NLD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,39.1882827,1991
Netherlands,NLD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.97622009,2013
Netherlands,NLD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.12,1966
Netherlands,NLD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.52,1977
Netherlands,NLD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.28,1992
Netherlands,NLD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.08,1962
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.58560976,1970
Netherlands,NLD,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.019524694,2004
Netherlands,NLD,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.1669526,2009
Netherlands,NLD,"Mortality caused by road traffic injury, female (per 100,000 female population)",SH.STA.TRAF.FE.P5,1.9,2014
Netherlands,NLD,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,15.7,2007
Netherlands,NLD,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.1,2007
Netherlands,NLD,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.2,2017
Netherlands,NLD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,151.373,1973
Netherlands,NLD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.2,1971
Netherlands,NLD,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,9.9,1980
Netherlands,NLD,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2.6,2017
Netherlands,NLD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,20.8,1960
Netherlands,NLD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,15.8,1970
Netherlands,NLD,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,10.1,1978
Netherlands,NLD,"Mortality rate, under-5, male (per 1,000)",SH.DYN.MORT.MA,21.2,1964
Netherlands,NLD,"Mortality rate, under-5, male (per 1,000)",SH.DYN.MORT.MA,17.9,1970
Netherlands,NLD,"Mortality rate, under-5, male (per 1,000)",SH.DYN.MORT.MA,4.5,2013
Netherlands,NLD,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,339.762085,2006
Netherlands,NLD,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,607.6051636,2017
Netherlands,NLD,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,99.89667267,2007
Netherlands,NLD,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,97.44317601,2015
Netherlands,NLD,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.057529571,1991
Netherlands,NLD,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.486874968,1997
Netherlands,NLD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.40441474,1973
Netherlands,NLD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.3957851,2004
Netherlands,NLD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.35312998,2017
Netherlands,NLD,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,26.43894882,1971
Netherlands,NLD,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,24.72571863,1975
Netherlands,NLD,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,19.45471624,1987
Netherlands,NLD,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,19.04379796,2003
Netherlands,NLD,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,18.94498264,2005
Netherlands,NLD,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,17.31224467,2015
Netherlands,NLD,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,8.9207223,1973
Netherlands,NLD,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,8.363569283,1976
Netherlands,NLD,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,6.022828631,1996
Netherlands,NLD,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.098558799,2019
Netherlands,NLD,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,6.328832334,1985
Netherlands,NLD,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,6.209956477,1992
Netherlands,NLD,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,6.309684375,1994
Netherlands,NLD,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.988339025,1960
Netherlands,NLD,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.30218514,2000
Netherlands,NLD,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.126874064,2010
Netherlands,NLD,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.211903546,1985
Netherlands,NLD,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.308598658,2009
Netherlands,NLD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.32491014,1982
Netherlands,NLD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.90168195,1992
Netherlands,NLD,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,63.78511223,1977
Netherlands,NLD,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,67.17674617,1986
Netherlands,NLD,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,67.2698111,1987
Netherlands,NLD,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,67.15401681,1991
Netherlands,NLD,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,66.77755597,1994
Netherlands,NLD,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.247678187,1992
Netherlands,NLD,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.097634654,1996
Netherlands,NLD,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.636086358,1995
Netherlands,NLD,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,6.088311925,2009
Netherlands,NLD,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,5.809463963,2012
Netherlands,NLD,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,8.342982796,1989
Netherlands,NLD,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.866962194,2015
Netherlands,NLD,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.383809082,1986
Netherlands,NLD,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.729923717,1960
Netherlands,NLD,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.963695863,1963
Netherlands,NLD,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.103927939,1981
Netherlands,NLD,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.823724373,2015
Netherlands,NLD,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,7.230109811,2005
Netherlands,NLD,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.922165843,2019
Netherlands,NLD,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,6.832862614,2004
Netherlands,NLD,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,6.770894205,2007
Netherlands,NLD,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.273929471,2002
Netherlands,NLD,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.602764008,1969
Netherlands,NLD,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.613230491,1982
Netherlands,NLD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.90091853,2003
Netherlands,NLD,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,9.433177117,1960
Netherlands,NLD,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,11.2565378,2000
Netherlands,NLD,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,11.60138467,2002
Netherlands,NLD,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,11.9258599,2004
Netherlands,NLD,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,18.67130053,2020
Netherlands,NLD,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.237038301,2006
Netherlands,NLD,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.372472365,1975
Netherlands,NLD,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.634692416,1990
Netherlands,NLD,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.569787357,1977
Netherlands,NLD,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.654635548,1979
Netherlands,NLD,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.445199503,2014
Netherlands,NLD,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.896562327,1994
Netherlands,NLD,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2.22842901,1974
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,1.337781332,1964
Netherlands,NLD,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.19840781,1961
Netherlands,NLD,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.46686627,2000
Netherlands,NLD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.82321725,2020
Netherlands,NLD,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,14.1,2016
Netherlands,NLD,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,2002
Netherlands,NLD,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,3.2,2000
Netherlands,NLD,"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,41.1,1982
Netherlands,NLD,"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,49.4,1993
Netherlands,NLD,"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,64.3,2014
Netherlands,NLD,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,99.55162811,1971
Netherlands,NLD,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,0.9,1993
Netherlands,NLD,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,0.4,2014
Netherlands,NLD,"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.228789806,1990
Netherlands,NLD,"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.540569782,1998
Netherlands,NLD,Rural population growth (annual %),SP.RUR.TOTL.ZG,-2.292483038,1993
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,94.61734009,1985
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.2210312,2018
Netherlands,NLD,"School enrollment, primary (% net)",SE.PRM.NENR,98.11317,2005
Netherlands,NLD,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,97.77392,1990
Netherlands,NLD,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,98.55342865,1973
Netherlands,NLD,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,99.38265991,1979
Netherlands,NLD,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,97.94484,2012
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,118.1779938,2004
Netherlands,NLD,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,89.21885,2004
Netherlands,NLD,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,96.32965851,1982
Netherlands,NLD,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,82.66121,1990
Netherlands,NLD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,22.64524078,1980
Netherlands,NLD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,46.67811966,1996
Netherlands,NLD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,1982
Netherlands,NLD,Share of women employed in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,41.3,1996
Netherlands,NLD,"Stillbirth rate (per 1,000 total births)",SH.DYN.STLB,2.84443651,2011
Netherlands,NLD,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,5.1,2007
Netherlands,NLD,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,90.614396,2007
Netherlands,NLD,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,91.3148656,2011
Netherlands,NLD,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,85.0441408,2003
Netherlands,NLD,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,5.27,2000
Netherlands,NLD,Urban population growth (annual %),SP.URB.GROW,1.175667454,1979
New Caledonia,NCL,Age dependency ratio (% of working-age population),SP.POP.DPND,69.71115663,1961
New Caledonia,NCL,Age dependency ratio (% of working-age population),SP.POP.DPND,50.30379537,2006
New Caledonia,NCL,Age dependency ratio (% of working-age population),SP.POP.DPND,46.87527134,2018
New Caledonia,NCL,"Age dependency ratio, old",SP.POP.DPND.OL,6.933866674,1974
New Caledonia,NCL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.4,1985
New Caledonia,NCL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.1,2002
New Caledonia,NCL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.9,2005
New Caledonia,NCL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.7,1994
New Caledonia,NCL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.5,2007
New Caledonia,NCL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.2,2016
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.73902439,1997
New Caledonia,NCL,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,99.18000031,2014
New Caledonia,NCL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,132.185,1984
New Caledonia,NCL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,99.953,2017
New Caledonia,NCL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,97.60990089,2011
New Caledonia,NCL,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,10.76206921,1995
New Caledonia,NCL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.06794206,1981
New Caledonia,NCL,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,38.60911967,1979
New Caledonia,NCL,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,29.89796793,1999
New Caledonia,NCL,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,24.91123299,2012
New Caledonia,NCL,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,23.46322988,2015
New Caledonia,NCL,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,34.18438162,1987
New Caledonia,NCL,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,30.69587878,1997
New Caledonia,NCL,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.32131258,1990
New Caledonia,NCL,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.05090623,1960
New Caledonia,NCL,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.889426706,1978
New Caledonia,NCL,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.442288564,1977
New Caledonia,NCL,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.728804364,1996
New Caledonia,NCL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.06384942,2005
New Caledonia,NCL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.825653618,1985
New Caledonia,NCL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.333431319,2012
New Caledonia,NCL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.029269048,2020
New Caledonia,NCL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.198245213,2007
New Caledonia,NCL,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.565365494,1990
New Caledonia,NCL,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.238463743,1976
New Caledonia,NCL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,7.140061623,2019
New Caledonia,NCL,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.080489939,1960
New Caledonia,NCL,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.816819747,2020
New Caledonia,NCL,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.588330878,1982
New Caledonia,NCL,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,5.647905123,1960
New Caledonia,NCL,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.760925047,2010
New Caledonia,NCL,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.448767076,1980
New Caledonia,NCL,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,5.232749307,2010
New Caledonia,NCL,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.354470605,1985
New Caledonia,NCL,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.54818964,1995
New Caledonia,NCL,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.158759933,2017
New Caledonia,NCL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.00171434,2009
New Caledonia,NCL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.237451256,1978
New Caledonia,NCL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.989989274,1964
New Caledonia,NCL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.896546582,1968
New Caledonia,NCL,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,3.224879537,1963
New Caledonia,NCL,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,3.851496787,1974
New Caledonia,NCL,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,8.240231548,2016
New Caledonia,NCL,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.644687786,1968
New Caledonia,NCL,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.757466694,1979
New Caledonia,NCL,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.027617374,1997
New Caledonia,NCL,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.445624279,1961
New Caledonia,NCL,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.816071095,1980
New Caledonia,NCL,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.354295867,1993
New Caledonia,NCL,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.213207997,1977
New Caledonia,NCL,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.952660511,1984
New Caledonia,NCL,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.957321332,1992
New Caledonia,NCL,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.267327695,1960
New Caledonia,NCL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.0680525,1991
New Caledonia,NCL,Ratio of young literate females to males (% ages 15-24),SE.ADT.1524.LT.FM.ZS,1.002060056,1989
New Caledonia,NCL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.3733244,1985
New Caledonia,NCL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,82.432072,1992
New Caledonia,NCL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,74.3253962,1998
New Caledonia,NCL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,81.5802252,2015
New Caledonia,NCL,Urban population growth (annual %),SP.URB.GROW,2.213977168,1989
New Caledonia,NCL,Urban population growth (annual %),SP.URB.GROW,2.297617754,2009
New Zealand,NZL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,65.8094,1970
